org.columba.mail.gui.composer.action.ExternalEditorAction,2
org.columba.core.desktop.JDICDesktop,2
org.columba.calendar.CalendarComponent,2
org.columba.calendar.ui.comp.CalendarPicker,2
org.columba.mail.gui.message.MessageController,2
org.columba.calendar.store.LocalXMLFileStore,2
org.columba.mail.gui.message.viewer.HeaderViewer$AttachmentImageIconLoader,2
org.columba.calendar.store.LocalXMLFileStore$StoreIterator,2
org.columba.mail.gui.composer.command.ReplyWithTemplateCommand,2
org.columba.calendar.ui.navigation.NavigationController,2
org.columba.calendar.ui.list.CheckableListEditor,2
org.columba.addressbook.gui.list.AddressbookListModel,2
org.columba.calendar.ui.action.ImportCalendarAction,2
org.columba.core.gui.tagging.TagList$MyMouseListener,2
org.columba.mail.gui.tree.util.CreateFolderDialog,2
org.columba.core.gui.search.SearchDialog$CriteriaPanel,2
org.columba.mail.gui.search.ResultList$MyListCellRenderer,2
org.columba.core.gui.search.IconTextField,2
org.columba.calendar.ui.tagging.TagCalendarMenu,2
org.columba.addressbook.folder.importfilter.VCardImporter,2
org.columba.calendar.ui.search.SearchResultList,2
org.columba.core.filter.FilterAction,2
org.columba.mail.gui.contact.list.ContactListModel,2
org.columba.mail.gui.composer.util.ExternalEditor,2
org.columba.addressbook.gui.search.SearchResultList,2
org.columba.mail.gui.config.search.SearchFrame,2
org.columba.mail.pop3.command.FetchNewMessagesCommand,2
org.columba.core.gui.globalactions.PluginManagerAction,2
org.columba.calendar.ui.list.CheckableList,2
org.columba.core.gui.statusbar.StatusBar,2
org.columba.mail.gui.composer.SubjectController,2
org.columba.mail.gui.composer.HeaderController,2
org.columba.core.filter.FilterCriteria,2
org.columba.mail.composer.MessageComposer,2
org.columba.core.context.semantic.SemanticContext,2
org.columba.core.print.cPrintVariable,1
org.columba.calendar.model.CategoryList,1
org.columba.mail.folder.mh.CachedMHFolder,1
org.columba.core.gui.globalactions.ExitAction,1
org.columba.core.gui.globalactions.CopyAction,1
org.columba.mail.gui.composer.util.SubjectDialog,1
org.columba.core.gui.globalactions.SelectAllAction,1
org.columba.mail.gui.table.action.ForwardInlineAction,1
org.columba.mail.folder.search.DummyQueryEngine,1
org.columba.mail.gui.composer.action.SendAction,1
org.columba.calendar.ui.action.DeleteActivityAction,1
org.columba.mail.gui.composer.util.ComposerText,1
org.columba.mail.facade.DialogFacade,1
org.columba.mail.gui.composer.text.TextEditorController,1
org.columba.mail.gui.tree.action.SubscribeFolderAction,1
org.columba.mail.gui.composer.action.AttachFileAction,1
org.columba.core.gui.globalactions.UndoAction,1
org.columba.mail.gui.table.action.ThreadedViewAction,1
org.columba.mail.gui.action.FindAction,1
org.columba.mail.gui.tree.action.ExpungeFolderAction,1
org.columba.addressbook.gui.action.EditPropertiesAction,1
org.columba.mail.folder.command.ExportFolderCommand,1
org.columba.mail.gui.action.ReceiveMessagesAction,1
org.columba.calendar.store.CalendarStoreFactory,1
org.columba.mail.gui.composer.html.action.ItalicFormatAction,1
org.columba.core.gui.globalactions.RedoAction,1
org.columba.mail.gui.table.action.CopyMessageAction,1
org.columba.mail.gui.message.command.OpenAttachmentCommand,1
org.columba.mail.gui.config.subscribe.SynchronizeFolderListCommand,1
org.columba.mail.gui.search.ResultList$HeaderSeparatorBorder,1
org.columba.calendar.model.EventInfo,1
org.columba.calendar.command.SaveEventToFileCommand,1
org.columba.mail.folder.search.IMAPQueryEngine,1
org.columba.core.gui.globalactions.PasteAction,1
org.columba.calendar.base.Activity,1
org.columba.mail.gui.composer.action.SaveAsDraftAction,1
org.columba.mail.folder.mbox.CachedMboxFolder,1
org.columba.mail.gui.config.filter.plugins.DefaultCriteriaRow,1
org.columba.calendar.ui.box.CalendarMenu,1
org.columba.core.scripting.FileObserverThread$ScriptFileFilter,1
org.columba.mail.gui.table.action.RedirectAction,1
org.columba.mail.gui.config.filter.plugins.MarkActionRow,1
org.columba.calendar.ui.frame.CalendarFrameMediator$ListMouseListener,1
org.columba.mail.filter.plugins.MatchAllFilter,1
org.columba.contact.gui.box.ContactList$MyListCellRenderer,1
org.columba.mail.spam.MacchiatoPlugin,1
org.columba.calendar.store.BirthdayCalendarStore,1
org.columba.mail.gui.composer.html.action.TeleTyperFormatAction,1
org.columba.core.gui.toolbar.ToolBarButton,1
org.columba.calendar.ui.box.FilteringModel,1
org.columba.mail.gui.table.model.TableModelThreadedView$MessageHeaderComparator,1
org.columba.mail.gui.table.SubjectTreeRenderer,1
org.columba.mail.gui.composer.action.SpellcheckAction,1
org.columba.mail.gui.composer.SubjectView,1
org.columba.mail.gui.action.PrintAction,1
org.columba.mail.gui.tree.action.CreateSubFolderAction,1
org.columba.mail.gui.table.action.ColorMessageMenu,1
org.columba.addressbook.main.AddressbookMain,1
org.columba.calendar.store.WebICalCalendarStore,1
org.columba.mail.gui.composer.action.CloseComposerAction,1
org.columba.mail.gui.composer.ComposerController$MyDocumentListener,1
org.columba.core.gui.frame.FrameManager,1
org.columba.mail.pop3.POP3Server,1
org.columba.mail.gui.table.action.MoveMessageAction,1
org.columba.mail.gui.table.action.TagMessageMenu,1
org.columba.mail.folder.command.CopyMessageCommand,1
org.columba.calendar.ui.comp.TimePicker,1
org.columba.mail.mailchecking.IMAPMailCheckingAction,1
org.columba.mail.gui.composer.action.FindAction,1
org.columba.core.gui.search.SearchBar$MyDocumentListener,1
org.columba.core.desktop.MacDesktop,1
org.columba.mail.gui.table.action.DeleteMessageAction,1
org.columba.contact.gui.box.FilteringModel,1
org.columba.mail.gui.action.SearchMessageAction,1
org.columba.mail.gui.table.action.ForwardAction,1
org.columba.mail.gui.composer.html.action.BoldFormatAction,1
org.columba.mail.gui.util.PasswordDialog,1
org.columba.calendar.ui.list.DefaultBooleanRenderer,1
org.columba.mail.filter.MailFilterAction,1
org.columba.mail.gui.composer.text.TextEditorView,1
org.columba.mail.gui.message.action.ViewMessageSourceAction,1
org.columba.core.gui.globalactions.CloseAction,1
org.columba.core.context.base.StructureType,1
org.columba.calendar.ui.comp.DatePicker,1
org.columba.mail.gui.composer.contact.FolderComboBox,1
org.columba.mail.gui.frame.ThreePaneMailFrameController$TableMouseListener,1
org.columba.core.gui.base.ShadowBorder,1
org.columba.calendar.ui.calendar.MainCalendarController$MyMouseListener,1
org.columba.mail.gui.filtertoolbar.FilterToolbar,1
org.columba.mail.gui.table.action.ReplyToListAction,1
org.columba.core.gui.profiles.ProfileManager,1
org.columba.calendar.ui.box.CalendarBox$MyMouseListener,1
org.columba.mail.gui.table.action.ReplyAction,1
org.columba.core.gui.docking.DockableView,1
org.columba.calendar.ui.list.DefaultStringRenderer,1
org.columba.mail.gui.tree.action.ApplyFilterAction,1
org.columba.mail.gui.composer.command.ForwardCommand,1
org.columba.addressbook.gui.tree.TreeController,1
org.columba.calendar.base.CalendarItem,1
org.columba.mail.gui.table.action.ForwardAsAttachmentAction,1
org.columba.core.filter.Filter,1
org.columba.core.desktop.ColumbaDesktop,1
org.columba.core.gui.dialog.DateChooserDialog,1
org.columba.core.gui.globalactions.CutAction,1
org.columba.mail.gui.contact.list.ContactDNDListView,1
org.columba.mail.gui.table.action.ReplyToAllAction,1
org.columba.calendar.ui.search.SearchResultList$HeaderSeparatorBorder,1
org.columba.mail.gui.composer.PriorityView$ComboBoxRenderer,1
org.columba.mail.gui.composer.AccountView$AccountListRenderer,1
org.columba.core.gui.htmlviewer.JavaHTMLViewerPlugin$AsynchronousHTMLDocument,1
org.columba.mail.gui.composer.TextEditorPanel,1
org.columba.mail.folder.headercache.BerkeleyDBHeaderList,1
org.columba.core.gui.frame.DefaultContainer,1
org.columba.mail.gui.composer.AccountController,1
org.columba.core.config.DefaultItem,1
org.columba.mail.filter.MailFilterCriteria,1
org.columba.calendar.config.Config,1
